epoch,step,test_acc,train_acc,train_loss,val_acc,val_loss
2,969,,0.125,1.4264448881149292,,
2,979,,0.1875,1.3639448881149292,,
2,983,,,,0.1275675743818283,1.4238773584365845
3,989,,0.125,1.4264448881149292,,
3,999,,0.0625,1.4889448881149292,,
3,1009,,0.09375,1.4576948881149292,,
3,1019,,0.0625,1.4889448881149292,,
3,1029,,0.03125,1.5201948881149292,,
3,1039,,0.09375,1.4576948881149292,,
3,1049,,0.03125,1.5201948881149292,,
3,1059,,0.09375,1.4576948881149292,,
3,1069,,0.09375,1.4576948881149292,,
3,1079,,0.09375,1.4576948881149292,,
3,1089,,0.125,1.4264448881149292,,
3,1099,,0.125,1.4264448881149292,,
3,1109,,0.125,1.4264448881149292,,
3,1119,,0.125,1.4264448881149292,,
3,1129,,0.25,1.3014448881149292,,
3,1139,,0.125,1.4264448881149292,,
3,1149,,0.125,1.4264448881149292,,
3,1159,,0.25,1.3014448881149292,,
3,1169,,0.15625,1.3951948881149292,,
3,1179,,0.15625,1.3951948881149292,,
3,1189,,0.0625,1.4889448881149292,,
3,1199,,0.0625,1.4889448881149292,,
3,1209,,0.21875,1.3326948881149292,,
3,1219,,0.0625,1.4889448881149292,,
3,1229,,0.09375,1.4576948881149292,,
3,1239,,0.09375,1.4576948881149292,,
3,1249,,0.1875,1.3639448881149292,,
3,1259,,0.125,1.4264448881149292,,
3,1269,,0.15625,1.3951948881149292,,
3,1279,,0.09375,1.4576948881149292,,
3,1289,,0.21875,1.3326948881149292,,
3,1299,,0.1875,1.3639448881149292,,
3,1309,,0.03125,1.5201948881149292,,
3,1311,,,,0.1275675743818283,1.4238773584365845
4,1319,,0.09375,1.4576948881149292,,
4,1329,,0.03125,1.5201948881149292,,
4,1339,,0.09375,1.4576948881149292,,
4,1349,,0.0625,1.4889448881149292,,
4,1359,,0.21875,1.3326948881149292,,
4,1369,,0.125,1.4264448881149292,,
4,1379,,0.21875,1.3326948881149292,,
4,1389,,0.15625,1.3951948881149292,,
4,1399,,0.125,1.4264448881149292,,
4,1409,,0.09375,1.4576948881149292,,
4,1419,,0.0625,1.4889448881149292,,
4,1429,,0.25,1.3014448881149292,,
4,1439,,0.09375,1.4576948881149292,,
4,1449,,0.03125,1.5201948881149292,,
4,1459,,0.125,1.4264448881149292,,
4,1469,,0.125,1.4264448881149292,,
4,1479,,0.09375,1.4576948881149292,,
4,1489,,0.125,1.4264448881149292,,
4,1499,,0.1875,1.3639448881149292,,
4,1509,,0.09375,1.4576948881149292,,
4,1519,,0.1875,1.3639448881149292,,
4,1529,,0.0,1.5514448881149292,,
4,1539,,0.09375,1.4576948881149292,,
4,1549,,0.125,1.4264448881149292,,
4,1559,,0.09375,1.4576948881149292,,
4,1569,,0.03125,1.5201948881149292,,
4,1579,,0.09375,1.4576948881149292,,
4,1589,,0.125,1.4264448881149292,,
4,1599,,0.09375,1.4576948881149292,,
4,1609,,0.03125,1.5201948881149292,,
4,1619,,0.0625,1.4889448881149292,,
4,1629,,0.09375,1.4576948881149292,,
4,1639,,0.06666667014360428,1.4847781658172607,,
4,1639,,,,0.1275675743818283,1.4238773584365845
5,1649,,0.125,1.4264448881149292,,
5,1659,,0.0625,1.4889448881149292,,
5,1669,,0.03125,1.5201948881149292,,
5,1679,,0.09375,1.4576948881149292,,
5,1689,,0.03125,1.5201948881149292,,
5,1699,,0.0625,1.4889448881149292,,
5,1709,,0.21875,1.3326948881149292,,
5,1719,,0.21875,1.3326948881149292,,
5,1729,,0.0625,1.4889448881149292,,
5,1739,,0.0625,1.4889448881149292,,
5,1749,,0.09375,1.4576948881149292,,
5,1759,,0.1875,1.3639448881149292,,
5,1769,,0.21875,1.3326948881149292,,
5,1779,,0.0625,1.4889448881149292,,
5,1789,,0.09375,1.4576948881149292,,
5,1799,,0.125,1.4264448881149292,,
5,1809,,0.03125,1.5201948881149292,,
5,1819,,0.21875,1.3326948881149292,,
5,1829,,0.0625,1.4889448881149292,,
5,1839,,0.125,1.4264448881149292,,
5,1849,,0.28125,1.2701948881149292,,
5,1859,,0.15625,1.3951948881149292,,
5,1869,,0.125,1.4264448881149292,,
5,1879,,0.15625,1.3951948881149292,,
5,1889,,0.15625,1.3951948881149292,,
5,1899,,0.15625,1.3951948881149292,,
5,1909,,0.0625,1.4889448881149292,,
5,1919,,0.0,1.5514448881149292,,
5,1929,,0.09375,1.4576948881149292,,
5,1939,,0.21875,1.3326948881149292,,
5,1949,,0.15625,1.3951948881149292,,
5,1959,,0.125,1.4264448881149292,,
5,1967,,,,0.1275675743818283,1.4238773584365845
6,1969,,0.125,1.4264448881149292,,
6,1979,,0.15625,1.3951948881149292,,
6,1989,,0.21875,1.3326948881149292,,
6,1999,,0.21875,1.3326948881149292,,
6,2009,,0.03125,1.5201948881149292,,
6,2019,,0.125,1.4264448881149292,,
6,2029,,0.0625,1.4889448881149292,,
6,2039,,0.15625,1.3951948881149292,,
6,2049,,0.3125,1.2389448881149292,,
6,2059,,0.0625,1.4889448881149292,,
6,2069,,0.03125,1.5201948881149292,,
6,2079,,0.125,1.4264448881149292,,
6,2089,,0.125,1.4264448881149292,,
6,2099,,0.125,1.4264448881149292,,
6,2109,,0.09375,1.4576948881149292,,
6,2119,,0.09375,1.4576948881149292,,
6,2129,,0.15625,1.3951948881149292,,
6,2139,,0.0625,1.4889448881149292,,
6,2149,,0.1875,1.3639448881149292,,
6,2159,,0.03125,1.5201948881149292,,
6,2169,,0.1875,1.3639448881149292,,
6,2179,,0.0625,1.4889448881149292,,
6,2189,,0.15625,1.3951948881149292,,
6,2199,,0.0625,1.4889448881149292,,
6,2209,,0.09375,1.4576948881149292,,
6,2219,,0.09375,1.4576948881149292,,
6,2229,,0.03125,1.5201948881149292,,
6,2239,,0.1875,1.3639448881149292,,
6,2249,,0.125,1.4264448881149292,,
6,2259,,0.15625,1.3951948881149292,,
6,2269,,0.09375,1.4576948881149292,,
6,2279,,0.03125,1.5201948881149292,,
6,2289,,0.03125,1.5201948881149292,,
6,2295,,,,0.1275675743818283,1.4238773584365845
7,2299,,0.15625,1.3951948881149292,,
7,2309,,0.09375,1.4576948881149292,,
7,2319,,0.15625,1.3951948881149292,,
7,2329,,0.15625,1.3951948881149292,,
7,2339,,0.03125,1.5201948881149292,,
7,2349,,0.09375,1.4576948881149292,,
7,2359,,0.03125,1.5201948881149292,,
7,2369,,0.21875,1.3326948881149292,,
7,2379,,0.09375,1.4576948881149292,,
7,2389,,0.1875,1.3639448881149292,,
7,2399,,0.0625,1.4889448881149292,,
7,2409,,0.125,1.4264448881149292,,
7,2419,,0.125,1.4264448881149292,,
7,2429,,0.125,1.4264448881149292,,
7,2439,,0.15625,1.3951948881149292,,
7,2449,,0.21875,1.3326948881149292,,
7,2459,,0.125,1.4264448881149292,,
7,2469,,0.125,1.4264448881149292,,
7,2479,,0.0625,1.4889448881149292,,
7,2489,,0.09375,1.4576948881149292,,
7,2499,,0.0625,1.4889448881149292,,
7,2509,,0.09375,1.4576948881149292,,
7,2519,,0.21875,1.3326948881149292,,
7,2529,,0.09375,1.4576948881149292,,
7,2539,,0.15625,1.3951948881149292,,
7,2549,,0.125,1.4264448881149292,,
7,2559,,0.125,1.4264448881149292,,
7,2569,,0.09375,1.4576948881149292,,
7,2579,,0.125,1.4264448881149292,,
7,2589,,0.15625,1.3951948881149292,,
7,2599,,0.09375,1.4576948881149292,,
7,2609,,0.09375,1.4576948881149292,,
7,2619,,0.125,1.4264448881149292,,
7,2623,,,,0.1275675743818283,1.4238773584365845
8,2629,,0.0625,1.4889448881149292,,
8,2639,,0.09375,1.4576948881149292,,
8,2649,,0.1875,1.3639448881149292,,
8,2659,,0.125,1.4264448881149292,,
8,2669,,0.15625,1.3951948881149292,,
8,2679,,0.15625,1.3951948881149292,,
8,2689,,0.21875,1.3326948881149292,,
8,2699,,0.09375,1.4576948881149292,,
8,2709,,0.0625,1.4889448881149292,,
8,2719,,0.15625,1.3951948881149292,,
8,2729,,0.09375,1.4576948881149292,,
8,2739,,0.1875,1.3639448881149292,,
8,2749,,0.0,1.5514448881149292,,
8,2759,,0.0625,1.4889448881149292,,
8,2769,,0.125,1.4264448881149292,,
8,2779,,0.125,1.4264448881149292,,
8,2789,,0.0625,1.4889448881149292,,
8,2799,,0.15625,1.3951948881149292,,
8,2809,,0.0625,1.4889448881149292,,
8,2819,,0.1875,1.3639448881149292,,
8,2829,,0.125,1.4264448881149292,,
8,2839,,0.1875,1.3639448881149292,,
8,2849,,0.15625,1.3951948881149292,,
8,2859,,0.09375,1.4576948881149292,,
8,2869,,0.09375,1.4576948881149292,,
8,2879,,0.09375,1.4576948881149292,,
8,2889,,0.15625,1.3951948881149292,,
8,2899,,0.15625,1.3951948881149292,,
8,2909,,0.125,1.4264448881149292,,
8,2919,,0.03125,1.5201948881149292,,
8,2929,,0.0625,1.4889448881149292,,
8,2939,,0.0625,1.4889448881149292,,
8,2949,,0.09375,1.4576948881149292,,
8,2951,,,,0.1275675743818283,1.4238773584365845
9,2959,,0.125,1.4264448881149292,,
9,2969,,0.15625,1.3951948881149292,,
9,2979,,0.125,1.4264448881149292,,
9,2989,,0.09375,1.4576948881149292,,
9,2999,,0.15625,1.3951948881149292,,
9,3009,,0.125,1.4264448881149292,,
9,3019,,0.15625,1.3951948881149292,,
9,3029,,0.125,1.4264448881149292,,
9,3039,,0.1875,1.3639448881149292,,
9,3049,,0.0625,1.4889448881149292,,
9,3059,,0.15625,1.3951948881149292,,
9,3069,,0.1875,1.3639448881149292,,
9,3079,,0.0625,1.4889448881149292,,
9,3089,,0.0625,1.4889448881149292,,
9,3099,,0.125,1.4264448881149292,,
9,3109,,0.1875,1.3639448881149292,,
9,3119,,0.15625,1.3951948881149292,,
9,3129,,0.15625,1.3951948881149292,,
9,3139,,0.125,1.4264448881149292,,
9,3149,,0.0625,1.4889448881149292,,
9,3159,,0.09375,1.4576948881149292,,
9,3169,,0.15625,1.3951948881149292,,
9,3179,,0.15625,1.3951948881149292,,
9,3189,,0.15625,1.3951948881149292,,
9,3199,,0.1875,1.3639448881149292,,
9,3209,,0.03125,1.5201948881149292,,
9,3219,,0.0625,1.4889448881149292,,
9,3229,,0.09375,1.4576948881149292,,
9,3239,,0.0625,1.4889448881149292,,
9,3249,,0.125,1.4264448881149292,,
9,3259,,0.125,1.4264448881149292,,
9,3269,,0.0625,1.4889448881149292,,
9,3279,,0.06666667014360428,1.4847781658172607,,
9,3279,,,,0.1275675743818283,1.4238773584365845
10,3289,,0.125,1.4264448881149292,,
10,3299,,0.125,1.4264448881149292,,
10,3309,,0.1875,1.3639448881149292,,
10,3319,,0.125,1.4264448881149292,,
10,3329,,0.0625,1.4889448881149292,,
10,3339,,0.15625,1.3951948881149292,,
10,3349,,0.0625,1.4889448881149292,,
10,3359,,0.15625,1.3951948881149292,,
10,3369,,0.125,1.4264448881149292,,
10,3379,,0.15625,1.3951948881149292,,
10,3389,,0.125,1.4264448881149292,,
10,3399,,0.125,1.4264448881149292,,
10,3409,,0.0625,1.4889448881149292,,
10,3419,,0.0625,1.4889448881149292,,
10,3429,,0.125,1.4264448881149292,,
10,3439,,0.21875,1.3326948881149292,,
10,3449,,0.0,1.5514448881149292,,
10,3459,,0.03125,1.5201948881149292,,
10,3469,,0.15625,1.3951948881149292,,
10,3479,,0.0625,1.4889448881149292,,
10,3489,,0.09375,1.4576948881149292,,
10,3499,,0.09375,1.4576948881149292,,
10,3509,,0.125,1.4264448881149292,,
10,3519,,0.125,1.4264448881149292,,
10,3529,,0.15625,1.3951948881149292,,
10,3539,,0.09375,1.4576948881149292,,
10,3549,,0.125,1.4264448881149292,,
10,3559,,0.09375,1.4576948881149292,,
10,3569,,0.09375,1.4576948881149292,,
10,3579,,0.09375,1.4576948881149292,,
10,3589,,0.0625,1.4889448881149292,,
10,3599,,0.0625,1.4889448881149292,,
10,3607,,,,0.1275675743818283,1.4238773584365845
11,3609,,0.125,1.4264448881149292,,
11,3619,,0.1875,1.3639448881149292,,
11,3629,,0.03125,1.5201948881149292,,
11,3639,,0.0625,1.4889448881149292,,
11,3649,,0.125,1.4264448881149292,,
11,3659,,0.125,1.4264448881149292,,
11,3669,,0.125,1.4264448881149292,,
11,3679,,0.21875,1.3326948881149292,,
11,3689,,0.03125,1.5201948881149292,,
11,3699,,0.125,1.4264448881149292,,
11,3709,,0.09375,1.4576948881149292,,
11,3719,,0.1875,1.3639448881149292,,
11,3729,,0.09375,1.4576948881149292,,
11,3739,,0.09375,1.4576948881149292,,
11,3749,,0.15625,1.3951948881149292,,
11,3759,,0.0625,1.4889448881149292,,
11,3769,,0.15625,1.3951948881149292,,
11,3779,,0.0625,1.4889448881149292,,
11,3789,,0.125,1.4264448881149292,,
11,3799,,0.25,1.3014448881149292,,
11,3809,,0.03125,1.5201948881149292,,
11,3819,,0.1875,1.3639448881149292,,
11,3829,,0.09375,1.4576948881149292,,
11,3839,,0.03125,1.5201948881149292,,
11,3849,,0.125,1.4264448881149292,,
11,3859,,0.1875,1.3639448881149292,,
11,3869,,0.125,1.4264448881149292,,
11,3879,,0.125,1.4264448881149292,,
11,3889,,0.0,1.5514448881149292,,
11,3899,,0.03125,1.5201948881149292,,
11,3909,,0.03125,1.5201948881149292,,
11,3919,,0.09375,1.4576948881149292,,
11,3929,,0.15625,1.3951948881149292,,
11,3935,,,,0.1275675743818283,1.4238773584365845
12,3939,,0.125,1.4264448881149292,,
12,3949,,0.03125,1.5201948881149292,,
12,3959,,0.03125,1.5201948881149292,,
12,3969,,0.15625,1.3951948881149292,,
12,3979,,0.125,1.4264448881149292,,
12,3989,,0.09375,1.4576948881149292,,
12,3999,,0.15625,1.3951948881149292,,
12,4009,,0.09375,1.4576948881149292,,
12,4019,,0.0625,1.4889448881149292,,
12,4029,,0.0625,1.4889448881149292,,
12,4039,,0.09375,1.4576948881149292,,
12,4049,,0.15625,1.3951948881149292,,
12,4059,,0.09375,1.4576948881149292,,
12,4069,,0.0625,1.4889448881149292,,
12,4079,,0.15625,1.3951948881149292,,
12,4089,,0.125,1.4264448881149292,,
12,4099,,0.125,1.4264448881149292,,
12,4109,,0.1875,1.3639448881149292,,
12,4119,,0.09375,1.4576948881149292,,
12,4129,,0.125,1.4264448881149292,,
12,4139,,0.25,1.3014448881149292,,
12,4149,,0.125,1.4264448881149292,,
12,4159,,0.0625,1.4889448881149292,,
12,4169,,0.125,1.4264448881149292,,
12,4179,,0.125,1.4264448881149292,,
12,4189,,0.0,1.5514448881149292,,
12,4199,,0.09375,1.4576948881149292,,
12,4209,,0.125,1.4264448881149292,,
12,4219,,0.125,1.4264448881149292,,
12,4229,,0.3125,1.2389448881149292,,
12,4239,,0.09375,1.4576948881149292,,
12,4249,,0.09375,1.4576948881149292,,
12,4259,,0.1875,1.3639448881149292,,
12,4263,,,,0.1275675743818283,1.4238773584365845
13,4269,,0.1875,1.3639448881149292,,
13,4279,,0.125,1.4264448881149292,,
13,4289,,0.09375,1.4576948881149292,,
13,4299,,0.09375,1.4576948881149292,,
13,4309,,0.125,1.4264448881149292,,
13,4319,,0.09375,1.4576948881149292,,
13,4329,,0.125,1.4264448881149292,,
13,4339,,0.125,1.4264448881149292,,
13,4349,,0.1875,1.3639448881149292,,
13,4359,,0.0625,1.4889448881149292,,
13,4369,,0.1875,1.3639448881149292,,
13,4379,,0.125,1.4264448881149292,,
13,4389,,0.125,1.4264448881149292,,
13,4399,,0.0625,1.4889448881149292,,
13,4409,,0.0625,1.4889448881149292,,
13,4419,,0.0625,1.4889448881149292,,
13,4429,,0.0,1.5514448881149292,,
13,4439,,0.15625,1.3951948881149292,,
13,4449,,0.0625,1.4889448881149292,,
13,4459,,0.0625,1.4889448881149292,,
13,4469,,0.09375,1.4576948881149292,,
13,4479,,0.125,1.4264448881149292,,
13,4489,,0.09375,1.4576948881149292,,
13,4499,,0.125,1.4264448881149292,,
13,4509,,0.09375,1.4576948881149292,,
13,4519,,0.1875,1.3639448881149292,,
13,4529,,0.0625,1.4889448881149292,,
13,4539,,0.15625,1.3951948881149292,,
13,4549,,0.0625,1.4889448881149292,,
13,4559,,0.09375,1.4576948881149292,,
13,4569,,0.03125,1.5201948881149292,,
13,4579,,0.125,1.4264448881149292,,
13,4589,,0.0625,1.4889448881149292,,
13,4591,,,,0.1275675743818283,1.4238773584365845
14,4599,,0.125,1.4264448881149292,,
14,4609,,0.125,1.4264448881149292,,
14,4619,,0.0625,1.4889448881149292,,
14,4629,,0.09375,1.4576948881149292,,
14,4639,,0.0625,1.4889448881149292,,
14,4649,,0.125,1.4264448881149292,,
14,4659,,0.0,1.5514448881149292,,
14,4669,,0.09375,1.4576948881149292,,
14,4679,,0.125,1.4264448881149292,,
14,4689,,0.125,1.4264448881149292,,
14,4699,,0.125,1.4264448881149292,,
14,4709,,0.21875,1.3326948881149292,,
14,4719,,0.125,1.4264448881149292,,
14,4729,,0.03125,1.5201948881149292,,
14,4739,,0.125,1.4264448881149292,,
14,4749,,0.09375,1.4576948881149292,,
14,4759,,0.21875,1.3326948881149292,,
14,4769,,0.125,1.4264448881149292,,
14,4779,,0.125,1.4264448881149292,,
14,4789,,0.15625,1.3951948881149292,,
14,4799,,0.03125,1.5201948881149292,,
14,4809,,0.0625,1.4889448881149292,,
14,4819,,0.21875,1.3326948881149292,,
14,4829,,0.125,1.4264448881149292,,
14,4839,,0.09375,1.4576948881149292,,
14,4849,,0.125,1.4264448881149292,,
14,4859,,0.125,1.4264448881149292,,
14,4869,,0.09375,1.4576948881149292,,
14,4879,,0.1875,1.3639448881149292,,
14,4889,,0.09375,1.4576948881149292,,
14,4899,,0.125,1.4264448881149292,,
14,4909,,0.09375,1.4576948881149292,,
14,4919,,0.06666667014360428,1.4847781658172607,,
14,4919,,,,0.1275675743818283,1.4238773584365845
15,4929,,0.15625,1.3951948881149292,,
15,4939,,0.15625,1.3951948881149292,,
15,4949,,0.15625,1.3951948881149292,,
15,4959,,0.03125,1.5201948881149292,,
15,4969,,0.0625,1.4889448881149292,,
15,4979,,0.15625,1.3951948881149292,,
15,4989,,0.125,1.4264448881149292,,
15,4999,,0.09375,1.4576948881149292,,
15,5009,,0.15625,1.3951948881149292,,
15,5019,,0.15625,1.3951948881149292,,
15,5029,,0.15625,1.3951948881149292,,
15,5039,,0.15625,1.3951948881149292,,
15,5049,,0.09375,1.4576948881149292,,
15,5059,,0.125,1.4264448881149292,,
15,5069,,0.1875,1.3639448881149292,,
15,5079,,0.125,1.4264448881149292,,
15,5089,,0.1875,1.3639448881149292,,
15,5099,,0.0625,1.4889448881149292,,
15,5109,,0.15625,1.3951948881149292,,
15,5119,,0.09375,1.4576948881149292,,
15,5129,,0.125,1.4264448881149292,,
15,5139,,0.125,1.4264448881149292,,
15,5149,,0.0625,1.4889448881149292,,
15,5159,,0.03125,1.5201948881149292,,
15,5169,,0.25,1.3014448881149292,,
15,5179,,0.0625,1.4889448881149292,,
15,5189,,0.25,1.3014448881149292,,
15,5199,,0.0625,1.4889448881149292,,
15,5209,,0.125,1.4264448881149292,,
15,5219,,0.15625,1.3951948881149292,,
15,5229,,0.0625,1.4889448881149292,,
15,5239,,0.125,1.4264448881149292,,
15,5247,,,,0.1275675743818283,1.4238773584365845
16,5249,,0.1875,1.3639448881149292,,
16,5259,,0.25,1.3014448881149292,,
16,5269,,0.15625,1.3951948881149292,,
16,5279,,0.15625,1.3951948881149292,,
16,5289,,0.15625,1.3951948881149292,,
16,5299,,0.0625,1.4889448881149292,,
16,5309,,0.25,1.3014448881149292,,
16,5319,,0.0625,1.4889448881149292,,
16,5329,,0.03125,1.5201948881149292,,
16,5339,,0.0625,1.4889448881149292,,
16,5349,,0.15625,1.3951948881149292,,
16,5359,,0.0625,1.4889448881149292,,
16,5369,,0.28125,1.2701948881149292,,
16,5379,,0.09375,1.4576948881149292,,
16,5389,,0.09375,1.4576948881149292,,
16,5399,,0.125,1.4264448881149292,,
16,5409,,0.0,1.5514448881149292,,
16,5419,,0.21875,1.3326948881149292,,
16,5429,,0.09375,1.4576948881149292,,
16,5439,,0.125,1.4264448881149292,,
16,5449,,0.15625,1.3951948881149292,,
16,5459,,0.1875,1.3639448881149292,,
16,5469,,0.09375,1.4576948881149292,,
16,5479,,0.0625,1.4889448881149292,,
16,5489,,0.15625,1.3951948881149292,,
16,5499,,0.125,1.4264448881149292,,
16,5509,,0.09375,1.4576948881149292,,
16,5519,,0.125,1.4264448881149292,,
16,5529,,0.03125,1.5201948881149292,,
16,5539,,0.125,1.4264448881149292,,
16,5549,,0.15625,1.3951948881149292,,
16,5559,,0.125,1.4264448881149292,,
16,5569,,0.15625,1.3951948881149292,,
16,5575,,,,0.1275675743818283,1.4238773584365845
17,5579,,0.09375,1.4576948881149292,,
17,5589,,0.125,1.4264448881149292,,
17,5599,,0.09375,1.4576948881149292,,
17,5609,,0.15625,1.3951948881149292,,
17,5619,,0.125,1.4264448881149292,,
17,5629,,0.125,1.4264448881149292,,
17,5639,,0.09375,1.4576948881149292,,
17,5649,,0.09375,1.4576948881149292,,
17,5659,,0.125,1.4264448881149292,,
17,5669,,0.15625,1.3951948881149292,,
17,5679,,0.1875,1.3639448881149292,,
17,5689,,0.09375,1.4576948881149292,,
17,5699,,0.0625,1.4889448881149292,,
17,5709,,0.15625,1.3951948881149292,,
17,5719,,0.03125,1.5201948881149292,,
17,5729,,0.125,1.4264448881149292,,
17,5739,,0.15625,1.3951948881149292,,
17,5749,,0.0625,1.4889448881149292,,
17,5759,,0.09375,1.4576948881149292,,
17,5769,,0.0625,1.4889448881149292,,
17,5779,,0.1875,1.3639448881149292,,
17,5789,,0.1875,1.3639448881149292,,
17,5799,,0.25,1.3014448881149292,,
17,5809,,0.0,1.5514448881149292,,
17,5819,,0.0625,1.4889448881149292,,
17,5829,,0.09375,1.4576948881149292,,
17,5839,,0.1875,1.3639448881149292,,
17,5849,,0.15625,1.3951948881149292,,
17,5859,,0.03125,1.5201948881149292,,
17,5869,,0.125,1.4264448881149292,,
17,5879,,0.0625,1.4889448881149292,,
17,5889,,0.28125,1.2701948881149292,,
17,5899,,0.0625,1.4889448881149292,,
17,5903,,,,0.1275675743818283,1.4238773584365845
18,5909,,0.125,1.4264448881149292,,
18,5919,,0.09375,1.4576948881149292,,
18,5929,,0.09375,1.4576948881149292,,
18,5939,,0.15625,1.3951948881149292,,
18,5949,,0.15625,1.3951948881149292,,
18,5959,,0.0625,1.4889448881149292,,
18,5969,,0.125,1.4264448881149292,,
18,5979,,0.15625,1.3951948881149292,,
18,5989,,0.0625,1.4889448881149292,,
18,5999,,0.09375,1.4576948881149292,,
18,6009,,0.125,1.4264448881149292,,
18,6019,,0.0625,1.4889448881149292,,
18,6029,,0.03125,1.5201948881149292,,
18,6039,,0.125,1.4264448881149292,,
18,6049,,0.125,1.4264448881149292,,
18,6059,,0.125,1.4264448881149292,,
18,6069,,0.21875,1.3326948881149292,,
18,6079,,0.03125,1.5201948881149292,,
18,6089,,0.03125,1.5201948881149292,,
18,6099,,0.1875,1.3639448881149292,,
18,6109,,0.125,1.4264448881149292,,
18,6119,,0.09375,1.4576948881149292,,
18,6129,,0.125,1.4264448881149292,,
18,6139,,0.125,1.4264448881149292,,
18,6149,,0.15625,1.3951948881149292,,
18,6159,,0.09375,1.4576948881149292,,
18,6169,,0.09375,1.4576948881149292,,
18,6179,,0.03125,1.5201948881149292,,
18,6189,,0.0625,1.4889448881149292,,
18,6199,,0.09375,1.4576948881149292,,
18,6209,,0.1875,1.3639448881149292,,
18,6219,,0.125,1.4264448881149292,,
18,6229,,0.09375,1.4576948881149292,,
18,6231,,,,0.1275675743818283,1.4238773584365845
